"id";"title";"goodreads_book_id";"best_book_id";"work_id";"books_count";"original_publication_year";"author_id";"isbn";"isbn13";"language_code";"likes";"image_url";"small_image_url";"genre_id";"dislikes"
8705;"Hard Magic (Grimnoir Chronicles, #1)";8643407;8643407;13514467;16;"2011.0";4755;"1439134340";"9.78143913434e+12";"eng";0;"https://images.gr-assets.com/books/1327951330m/8643407.jpg";"https://images.gr-assets.com/books/1327951330s/8643407.jpg";2;0
8706;"Storm Prey (Lucas Davenport, #20)";6878614;6878614;7096036;27;"2010.0";3258;"1847376177";"9.78184737618e+12";"";0;"https://images.gr-assets.com/books/1272913373m/6878614.jpg";"https://images.gr-assets.com/books/1272913373s/6878614.jpg";1;0
8707;"The Case for a Creator: A Journalist Investigates Scientific Evidence That Points Toward God";214333;214333;503785;27;"2004.0";3001;"310240506";"9.7803102405e+12";"";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";8;0
8708;"Fated (Alex Verus, #1)";11737387;11737387;16686573;13;"2012.0";5728;"1937007294";"9.78193700729e+12";"eng";0;"https://images.gr-assets.com/books/1330906653m/11737387.jpg";"https://images.gr-assets.com/books/1330906653s/11737387.jpg";5;0
8709;"Instructions for a Heatwave";16077150;16077150;21873437;35;"2013.0";4766;"755358783";"9.78075535879e+12";"en-GB";0;"https://images.gr-assets.com/books/1349796972m/16077150.jpg";"https://images.gr-assets.com/books/1349796972s/16077150.jpg";15;0
8710;"Victims (Alex Delaware, #27)";12022496;12022496;17079585;31;"2012.0";3311;"345505719";"9.78034550571e+12";"eng";0;"https://images.gr-assets.com/books/1313220531m/12022496.jpg";"https://images.gr-assets.com/books/1313220531s/12022496.jpg";8;0
8711;"The Job (Fox and O'Hare, #3)";21530229;21530229;40857932;22;"2014.0";2450;"345543122";"9.78034554313e+12";"eng";0;"https://images.gr-assets.com/books/1410763754m/21530229.jpg";"https://images.gr-assets.com/books/1410763754s/21530229.jpg";17;0
8712;"Old School (Diary of a Wimpy Kid, #10)";25222064;25222064;44937426;59;"2015.0";2560;"1419717014";"9.78141971702e+12";"eng";0;"https://images.gr-assets.com/books/1430174375m/25222064.jpg";"https://images.gr-assets.com/books/1430174375s/25222064.jpg";14;0
8713;"Evelyn, After";31194270;29904284;50278264;5;"2016.0";5729;"";"";"en-CA";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";14;0
8714;"The Skin I'm In";751635;751635;189657;22;"1998.0";5730;"786813075";"9.78078681307e+12";"eng";0;"https://images.gr-assets.com/books/1305064345m/751635.jpg";"https://images.gr-assets.com/books/1305064345s/751635.jpg";4;0
8715;"The Eye of God (Sigma Force #9)";16065538;16065538;21856179;36;"2013.0";3460;"006178480X";"9.7800617848e+12";"eng";0;"https://images.gr-assets.com/books/1359823174m/16065538.jpg";"https://images.gr-assets.com/books/1359823174s/16065538.jpg";1;0
8716;"An Artist of the Floating World";28922;28922;2464610;63;"1986.0";2490;"571225365";"9.78057122536e+12";"eng";0;"https://images.gr-assets.com/books/1327786035m/28922.jpg";"https://images.gr-assets.com/books/1327786035s/28922.jpg";2;0
8717;"Night Train to Lisbon";1528410;1528410;1387510;80;"2004.0";5731;"802118585";"9.78080211858e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";5;0
8718;"Romancing the Duke (Castles Ever After, #1)";18052985;18052985;25337669;16;"2014.0";5732;"62240196";"9.78006224019e+12";"eng";0;"https://images.gr-assets.com/books/1377311107m/18052985.jpg";"https://images.gr-assets.com/books/1377311107s/18052985.jpg";11;0
8719;"The Man With a Load of Mischief (Richard Jury, #1)";25176;25176;3114345;25;"1981.0";5733;"451410815";"9.78045141082e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";14;0
8720;"The Underworld (Fallen Star, #2)";11714997;11714997;16662891;9;"2011.0";2978;"1463756976";"9.78146375697e+12";"eng";0;"https://images.gr-assets.com/books/1417703488m/11714997.jpg";"https://images.gr-assets.com/books/1417703488s/11714997.jpg";7;0
8721;"The Path Between the Seas: The Creation of the Panama Canal, 1870-1914";2372;2372;1025700;29;"1977.0";2545;"743262131";"9.78074326213e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";9;0
8722;"LaRose";26116430;26116430;46062644;25;"2016.0";2968;"62277022";"9.78006227702e+12";"eng";0;"https://images.gr-assets.com/books/1445606455m/26116430.jpg";"https://images.gr-assets.com/books/1445606455s/26116430.jpg";1;0
8723;"Before We Met";17978144;17978144;25206651;22;"2014.0";5734;"1620402750";"9.78162040276e+12";"eng";0;"https://images.gr-assets.com/books/1369569396m/17978144.jpg";"https://images.gr-assets.com/books/1369569396s/17978144.jpg";9;0
8724;"Waiter Rant: Thanks for the Tip-Confessions of a Cynical Waiter";2187270;2187270;2192977;30;"2008.0";5735;"61256684";"9.78006125668e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";6;0
8725;"Two Ravens and One Crow (The Iron Druid Chronicles, #4.5)";15728721;15728721;21407171;11;"2012.0";3361;"385366434";"9.78038536643e+12";"eng";0;"https://images.gr-assets.com/books/1344336650m/15728721.jpg";"https://images.gr-assets.com/books/1344336650s/15728721.jpg";7;0
8726;"The Black Arrow";296264;296264;3080386;454;"1888.0";2507;"543896609";"9.7805438966e+12";"eng";0;"https://images.gr-assets.com/books/1328014614m/296264.jpg";"https://images.gr-assets.com/books/1328014614s/296264.jpg";14;0
8727;"Dead or Alive (Jack Ryan Universe, #13)";7997069;7997069;12502746;62;"2010.0";2503;"399157239";"9.78039915723e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";2;0
8728;"Fallen Hearts (Casteel, #3)";563458;563458;550593;38;"1984.0";2801;"671729403";"9.7806717294e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";1;0
8729;"Dragon Prince (Dragon Prince, #1)";185289;185289;1298638;16;"1985.0";5736;"756403014";"9.78075640301e+12";"eng";0;"https://images.gr-assets.com/books/1309210730m/185289.jpg";"https://images.gr-assets.com/books/1309210730s/185289.jpg";4;0
8730;"The Burning Wire (Lincoln Rhyme, #9)";7099389;7099389;7357104;52;"2010.0";2735;"1439156336";"9.78143915634e+12";"en-US";0;"https://images.gr-assets.com/books/1441925165m/7099389.jpg";"https://images.gr-assets.com/books/1441925165s/7099389.jpg";10;0
8731;"River, Cross My Heart";166101;166101;2174991;19;"1999.0";5737;"316899984";"9.78031689999e+12";"eng";0;"https://images.gr-assets.com/books/1344268600m/166101.jpg";"https://images.gr-assets.com/books/1344268600s/166101.jpg";5;0
8732;"Lies Women Believe: And the Truth that Sets Them Free";109499;109499;105521;15;"2000.0";5738;"802472966";"9.78080247296e+12";"eng";0;"https://images.gr-assets.com/books/1328823111m/109499.jpg";"https://images.gr-assets.com/books/1328823111s/109499.jpg";10;0
8733;"To Build a Fire";194808;194808;1618080;78;"1903.0";2549;"968709184";"9.78096870918e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";15;0
8734;"Invasion of the Boy Snatchers (The Clique, #4)";95659;95659;253904;20;"2005.0";4149;"316701343";"9.78031670134e+12";"";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";15;0
8735;"The 158-Pound Marriage";4660;4660;1831615;47;"1974.0";2526;"345417968";"9.78034541796e+12";"en-US";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";6;0
8736;"Free: The Future of a Radical Price";6150530;6150530;6329677;44;"2009.0";4263;"1401322905";"9.78140132291e+12";"en-US";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";12;0
8737;"Palestine";769712;769712;755771;33;"1996.0";5739;"156097432X";"9.78156097432e+12";"eng";0;"https://images.gr-assets.com/books/1327884409m/769712.jpg";"https://images.gr-assets.com/books/1327884409s/769712.jpg";3;0
8738;"Dear Theo";198511;198511;192026;72;"1937.0";3339;"452275040";"9.78045227504e+12";"en-US";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";9;0
8739;"One Hundred Names";15732712;15732712;21413550;50;"2012.0";2491;"7350481";"9.78000735048e+12";"eng";0;"https://images.gr-assets.com/books/1421928433m/15732712.jpg";"https://images.gr-assets.com/books/1421928433s/15732712.jpg";7;0
8740;"Good Wives (Little Women, #1.5)";78960;78960;6582437;199;"1868.0";2333;"1419122126";"9.78141912212e+12";"";0;"https://images.gr-assets.com/books/1282713827m/78960.jpg";"https://images.gr-assets.com/books/1282713827s/78960.jpg";16;0
8741;"The Ghost Bride";16248223;16248223;22277074;26;"2013.0";5740;"62227327";"9.78006222732e+12";"eng";0;"https://images.gr-assets.com/books/1356671808m/16248223.jpg";"https://images.gr-assets.com/books/1356671808s/16248223.jpg";17;0
8742;"Star Wars - Episode I: The Phantom Menace";34941;34941;3304766;71;"1999.0";3230;"99409968";"9.78009940996e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";4;0
8743;"Avatar: The Last Airbender (The Promise, #2)";13096848;13096848;18268999;6;"2012.0";3526;"1595828753";"9.78159582875e+12";"eng";0;"https://images.gr-assets.com/books/1335027722m/13096848.jpg";"https://images.gr-assets.com/books/1335027722s/13096848.jpg";11;0
8744;"The Pact";23844390;23844390;43454866;14;"2014.0";5741;"";"9.78150572452e+12";"eng";0;"https://images.gr-assets.com/books/1418886372m/23844390.jpg";"https://images.gr-assets.com/books/1418886372s/23844390.jpg";17;0
8745;"Girls in Love (Girls, #1)";266765;266765;1181396;48;"1997.0";5136;"552551317";"9.78055255131e+12";"eng";0;"https://images.gr-assets.com/books/1438919442m/266765.jpg";"https://images.gr-assets.com/books/1438919442s/266765.jpg";17;0
8746;"Little Bear's Friend";294613;294613;1221276;21;"1960.0";3493;"64440516";"9.78006444052e+12";"";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";16;0
8747;"The Creative Habit: Learn It and Use It for Life";254799;254799;246926;12;"2003.0";5742;"743235274";"9.78074323527e+12";"eng";0;"https://images.gr-assets.com/books/1477230182m/254799.jpg";"https://images.gr-assets.com/books/1477230182s/254799.jpg";17;0
8748;"The Martian";18007564;18007564;21825181;148;"2012.0";2408;"804139024";"9.78080413902e+12";"eng";423344;"https://images.gr-assets.com/books/1413706054m/18007564.jpg";"https://images.gr-assets.com/books/1413706054s/18007564.jpg";3;4231020
8749;"A Beautiful Dark (A Beautiful Dark, #1)";10429025;10429025;7790670;9;"2011.0";5744;"61990655";"9.78006199066e+12";"en-US";0;"https://images.gr-assets.com/books/1327916579m/10429025.jpg";"https://images.gr-assets.com/books/1327916579s/10429025.jpg";15;0
8750;"Lady of Avalon (Avalon, #3)";18889;18889;1579084;54;"1996.0";2689;"788720392";"9.78078872039e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";13;0
8751;"Threat Vector (Jack Ryan Universe, #15)";15985392;15985392;21739837;47;"2012.0";2503;"399160450";"9.78039916046e+12";"en-US";0;"https://images.gr-assets.com/books/1352225908m/15985392.jpg";"https://images.gr-assets.com/books/1352225908s/15985392.jpg";8;0
8752;"Miles: The Autobiography";829313;829313;120812;36;"1989.0";5745;"671725823";"9.78067172582e+12";"en-US";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";6;0
8753;"The Castle in the Attic (The Castle in the Attic, #1)";816752;816752;164744;28;"1985.0";5746;"440409411";"9.78044040941e+12";"eng";0;"https://images.gr-assets.com/books/1178654581m/816752.jpg";"https://images.gr-assets.com/books/1178654581s/816752.jpg";17;0
8754;"Does the Noise in My Head Bother You?";6303704;6303704;6488314;26;"2011.0";5747;"61767891";"9.78006176789e+12";"en-US";0;"https://images.gr-assets.com/books/1400065793m/6303704.jpg";"https://images.gr-assets.com/books/1400065793s/6303704.jpg";17;0
8755;"The Sworn Sword (The Tales of Dunk and Egg, #2)";11985631;11985631;21848004;15;"2003.0";2330;"";"";"eng";0;"https://images.gr-assets.com/books/1397654143m/11985631.jpg";"https://images.gr-assets.com/books/1397654143s/11985631.jpg";10;0
8756;"The Broken Window (Lincoln Rhyme, #8)";2230284;2230284;2660568;72;"2008.0";2735;"1416549978";"9.78141654997e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";15;0
8757;"The Complete Works of H.P. Lovecraft";11851522;11851522;16807494;19;"1978.0";4038;"";"";"eng";0;"https://images.gr-assets.com/books/1327886768m/11851522.jpg";"https://images.gr-assets.com/books/1327886768s/11851522.jpg";16;0
8758;"Beautiful Secret (Beautiful Bastard, #4)";22431039;22431039;41852426;32;"2015.0";2938;"1476778019";"9.78147677801e+12";"eng";0;"https://images.gr-assets.com/books/1416624825m/22431039.jpg";"https://images.gr-assets.com/books/1416624825s/22431039.jpg";7;0
8759;"Dust (Kay Scarpetta, #21)";17707654;17707654;24757101;34;"2013.0";2629;"399157573";"9.78039915758e+12";"eng";0;"https://images.gr-assets.com/books/1376882052m/17707654.jpg";"https://images.gr-assets.com/books/1376882052s/17707654.jpg";2;0
8760;"The Three Sisters";143513;143513;1000099;173;"1900.0";4217;"486275442";"9.78048627544e+12";"eng";0;"https://images.gr-assets.com/books/1416873197m/143513.jpg";"https://images.gr-assets.com/books/1416873197s/143513.jpg";13;0
8761;"Evil Star (The Gatekeepers, #2)";107670;107670;2827335;53;"2006.0";3155;"439679966";"9.78043967996e+12";"";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";6;0
8762;"You Were Mine (Rosemary Beach, #9)";21411887;21411887;40712976;21;"2014.0";2780;"1476776075";"9.78147677607e+12";"eng";0;"https://images.gr-assets.com/books/1402067293m/21411887.jpg";"https://images.gr-assets.com/books/1402067293s/21411887.jpg";8;0
8763;"Full Tilt (Full #2)";40313;40313;1268433;21;"2002.0";2450;"031298328X";"9.78031298328e+12";"en-US";0;"https://images.gr-assets.com/books/1479699860m/40313.jpg";"https://images.gr-assets.com/books/1479699860s/40313.jpg";1;0
8764;"Beat the Reaper (Peter Brown #1)";3173125;3173125;3205574;62;"2008.0";5748;"316032220";"9.78031603222e+12";"en-US";0;"https://images.gr-assets.com/books/1316092271m/3173125.jpg";"https://images.gr-assets.com/books/1316092271s/3173125.jpg";9;0
8765;"Nantucket Nights";284195;284195;275714;12;"2002.0";3451;"312989768";"9.78031298977e+12";"";0;"https://images.gr-assets.com/books/1317065229m/284195.jpg";"https://images.gr-assets.com/books/1317065229s/284195.jpg";6;0
8766;"The Machine Crusade (Legends of Dune, #2)";99218;99218;2081848;37;"2002.0";4855;"076534078X";"9.78076534079e+12";"eng";0;"https://images.gr-assets.com/books/1412547890m/99218.jpg";"https://images.gr-assets.com/books/1412547890s/99218.jpg";13;0
8767;"Ogre, Ogre (Xanth #5)";99452;99452;1318428;24;"1982.0";4016;"345418530";"9.78034541853e+12";"";0;"https://images.gr-assets.com/books/1350835009m/99452.jpg";"https://images.gr-assets.com/books/1350835009s/99452.jpg";1;0
8768;"The Annotated Sherlock Holmes: The Four Novels and the Fifty-Six Short Stories Complete (2 Volume Set)";892295;892295;6164528;5;"1967.0";2589;"517502917";"9.78051750291e+12";"";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";17;0
8769;"Devil's Game (Reapers MC, #3)";18693621;18693621;26542165;15;"2014.0";4198;"425272354";"9.78042527235e+12";"eng";0;"https://images.gr-assets.com/books/1433115819m/18693621.jpg";"https://images.gr-assets.com/books/1433115819s/18693621.jpg";10;0
8770;"The Keeping (Law of the Lycans, #3)";8793878;8793878;13667879;8;"2010.0";4818;"";"2.94001108065e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";4;0
8771;"There's a Nightmare in My Closet";760205;760205;575600;18;"1968.0";4175;"140547126";"9.78014054712e+12";"";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";15;0
8772;"Flesh and Blood (Kay Scarpetta, #22)";20768868;20768868;40106030;55;"2014.0";2629;"62325345";"9.78006232534e+12";"eng";0;"https://images.gr-assets.com/books/1403704254m/20768868.jpg";"https://images.gr-assets.com/books/1403704254s/20768868.jpg";15;0
8773;"Breaking Free: Discover the Victory of Total Surrender";441618;441618;1008516;18;"1999.0";5631;"805445528";"9.78080544553e+12";"";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";12;0
8774;"Where's Spot?";132609;132609;783733;52;"1980.0";5749;"140504206";"9.7801405042e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";1;0
8775;"Cocky Bastard";25772000;25772000;45620597;13;"2015.0";4142;"1515303942";"9.78151530395e+12";"eng";0;"https://images.gr-assets.com/books/1436524506m/25772000.jpg";"https://images.gr-assets.com/books/1436524506s/25772000.jpg";1;0
