"id";"title";"goodreads_book_id";"best_book_id";"work_id";"books_count";"original_publication_year";"author_id";"isbn";"isbn13";"language_code";"likes";"image_url";"small_image_url";"genre_id";"dislikes"
5324;"The Immortal Highlander (Highlander, #6)";112752;112752;1281288;35;"2004.0";2906;"440237564";"9.78044023756e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";10;0
5325;"No god but God: The Origins, Evolution and Future of Islam";25307;25307;4372;37;"2005.0";3300;"812971892";"9.7808129719e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";1;0
5326;"VALIS (VALIS Trilogy, #1)";216377;216377;23607;74;"1981.0";2543;"679734465";"9.78067973447e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";13;0
5327;"The Second Sex";457264;457264;879666;126;"1949.0";4582;"679724516";"9.78067972451e+12";"eng";0;"https://images.gr-assets.com/books/1327978178m/457264.jpg";"https://images.gr-assets.com/books/1327978178s/457264.jpg";11;0
5328;"The Runaway King (The Ascendance Trilogy, #2)";15703770;15703770;21365340;29;"2013.0";3489;"545284155";"9.78054528416e+12";"eng";0;"https://images.gr-assets.com/books/1351133357m/15703770.jpg";"https://images.gr-assets.com/books/1351133357s/15703770.jpg";5;0
5329;"Dragon Wing (The Death Gate Cycle, #1)";28481;28481;1611445;37;"1990.0";3059;"553286390";"9.7805532864e+12";"en-US";0;"https://images.gr-assets.com/books/1403168128m/28481.jpg";"https://images.gr-assets.com/books/1403168128s/28481.jpg";16;0
5330;"Jailbird";4987;4987;1384043;78;"1979.0";2353;"385333900";"9.7803853339e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";9;0
5331;"Y: The Last Man, Vol. 9: Motherland (Y: The Last Man, #9)";156532;156532;885421;13;"2007.0";2893;"1401213510";"9.78140121351e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";4;0
5332;"Ilium (Ilium, #1)";3973;3973;3185401;52;"2003.0";2738;"380817926";"9.78038081792e+12";"eng";0;"https://images.gr-assets.com/books/1390894862m/3973.jpg";"https://images.gr-assets.com/books/1390894862s/3973.jpg";8;0
5333;"Lumberjanes, Vol. 1: Beware the Kitten Holy";22554204;22554204;42397963;14;"2015.0";3613;"1608866874";"9.78160886688e+12";"eng";0;"https://images.gr-assets.com/books/1435843806m/22554204.jpg";"https://images.gr-assets.com/books/1435843806s/22554204.jpg";3;0
5334;"The Highly Sensitive Person: How to Thrive When the World Overwhelms You";923950;923950;908967;36;"1996.0";4583;"553062182";"9.78055306218e+12";"eng";0;"https://images.gr-assets.com/books/1320525063m/923950.jpg";"https://images.gr-assets.com/books/1320525063s/923950.jpg";16;0
5335;"The Palace of Illusions";1774836;1774836;25128382;38;"2008.0";4584;"385515995";"9.78038551599e+12";"en-US";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";14;0
5336;"The First American: The Life and Times of Benjamin Franklin";147602;147602;1488838;9;"2000.0";4585;"385495404";"9.7803854954e+12";"eng";0;"https://images.gr-assets.com/books/1320438405m/147602.jpg";"https://images.gr-assets.com/books/1320438405s/147602.jpg";5;0
5337;"Dance of Death (Pendergast, #6; Diogenes, #2)";136638;136638;1847396;68;"2005.0";3082;"446617091";"9.78044661709e+12";"eng";0;"https://images.gr-assets.com/books/1172082458m/136638.jpg";"https://images.gr-assets.com/books/1172082458s/136638.jpg";8;0
5338;"This World We Live In (Last Survivors, #3)";6393972;6393972;6582550;19;"2010.0";2917;"547248040";"9.78054724804e+12";"en-US";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";7;0
5339;"Hunter x Hunter, Vol. 01 (Hunter x Hunter, #1)";1493253;1493253;437777;12;"1998.0";4586;"1591167531";"9.78159116753e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";16;0
5340;"Vengeance in Death (In Death, #6)";132778;132778;1097463;63;"1997.0";2792;"749934131";"9.78074993413e+12";"eng";0;"https://images.gr-assets.com/books/1314315865m/132778.jpg";"https://images.gr-assets.com/books/1314315865s/132778.jpg";4;0
5341;"To Say Nothing of the Dog (Oxford Time Travel, #2)";77773;77773;696;35;"1998.0";3909;"553575384";"9.78055357538e+12";"eng";0;"https://images.gr-assets.com/books/1469410460m/77773.jpg";"https://images.gr-assets.com/books/1469410460s/77773.jpg";1;0
5342;"The Gift (Witch & Wizard, #2)";7646805;7646805;10194115;59;"2010.0";2472;"1846054761";"9.78184605476e+12";"";0;"https://images.gr-assets.com/books/1273009084m/7646805.jpg";"https://images.gr-assets.com/books/1273009084s/7646805.jpg";3;0
5343;"The Terminal Man";7679;7679;2651704;77;"1972.0";2367;"60092572";"9.78006009257e+12";"eng";0;"https://images.gr-assets.com/books/1461056182m/7679.jpg";"https://images.gr-assets.com/books/1461056182s/7679.jpg";12;0
5344;"A Game of Thrones: Comic Book, Issue 1";18337259;18337259;40783698;6;"2011.0";3831;"";"9.78034553615e+12";"eng";0;"https://images.gr-assets.com/books/1376738412m/18337259.jpg";"https://images.gr-assets.com/books/1376738412s/18337259.jpg";2;0
5345;"White Cat (Curse Workers, #1)";6087756;6087756;6264661;35;"2010.0";3457;"1416963960";"9.78141696397e+12";"eng";0;"https://images.gr-assets.com/books/1358274572m/6087756.jpg";"https://images.gr-assets.com/books/1358274572s/6087756.jpg";6;0
5346;"Where I'm Calling From: New and Selected Stories";11437;11437;790838;37;"1988.0";3674;"679722319";"9.78067972231e+12";"en-US";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";14;0
5347;"Something Rotten (Thursday Next, #4)";26999;26999;948606;47;"2004.0";3051;"014303541X";"9.78014303541e+12";"eng";0;"https://images.gr-assets.com/books/1479773726m/26999.jpg";"https://images.gr-assets.com/books/1479773726s/26999.jpg";15;0
5348;"The Land of Painted Caves (Earth's Children, #6)";8318666;8318666;13167950;72;"2011.0";2619;"517580519";"9.78051758052e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";13;0
5349;"Autobiography of a Face";534255;534255;95778;19;"1994.0";4587;"60569662";"9.78006056966e+12";"en-GB";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";13;0
5350;"Vanishing Girls";22465597;22465597;41903598;32;"2015.0";2499;"62224107";"9.7800622241e+12";"en-CA";0;"https://images.gr-assets.com/books/1414618400m/22465597.jpg";"https://images.gr-assets.com/books/1414618400s/22465597.jpg";5;0
5351;"Snow White and the Seven Dwarfs (Little Golden Book)";141019;141019;135917;84;"1812.0";4200;"736421866";"9.78073642187e+12";"";0;"https://images.gr-assets.com/books/1320524015m/141019.jpg";"https://images.gr-assets.com/books/1320524015s/141019.jpg";1;0
5352;"Darke (Septimus Heap, #6)";7355137;7355137;9128025;39;"2011.0";3029;"006124242X";"9.78006124243e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";3;0
5353;"The Wimpy Kid Movie Diary (Diary of a Wimpy Kid)";7528717;7528717;9767249;13;"2010.0";2560;"810996162";"9.78081099617e+12";"en-US";0;"https://images.gr-assets.com/books/1328811516m/7528717.jpg";"https://images.gr-assets.com/books/1328811516s/7528717.jpg";17;0
5354;"The Thin Man";80616;80616;1336952;88;"1934.0";3148;"679722637";"9.78067972263e+12";"eng";0;"https://images.gr-assets.com/books/1321111302m/80616.jpg";"https://images.gr-assets.com/books/1321111302s/80616.jpg";2;0
5355;"Trading Up";178813;178813;2011131;56;"2003.0";3436;"316726192";"9.78031672619e+12";"eng";0;"https://images.gr-assets.com/books/1351341588m/178813.jpg";"https://images.gr-assets.com/books/1351341588s/178813.jpg";2;0
5356;"The Uplift War (The Uplift Saga, #3)";234489;234489;98235;32;"1987.0";4209;"553279718";"9.78055327972e+12";"en-US";0;"https://images.gr-assets.com/books/1375272637m/234489.jpg";"https://images.gr-assets.com/books/1375272637s/234489.jpg";17;0
5357;"Rage of a Demon King (The Serpentwar Saga, #3)";13881;13881;1175878;46;"1997.0";3144;"380974738";"9.78038097473e+12";"en-US";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";6;0
5358;"Lucky Jim";395182;395182;876732;76;"1954.0";4588;"140186301";"9.78014018631e+12";"eng";0;"https://images.gr-assets.com/books/1373459729m/395182.jpg";"https://images.gr-assets.com/books/1373459729s/395182.jpg";15;0
5359;"A Faint Cold Fear (Grant County, #3)";21721;21721;1952670;79;"2003.0";3037;"60534052";"9.78006053406e+12";"en-US";0;"https://images.gr-assets.com/books/1394126332m/21721.jpg";"https://images.gr-assets.com/books/1394126332s/21721.jpg";12;0
5360;"The Rose Society (The Young Elites, #2)";23846013;23846013;42990051;32;"2015.0";2528;"399167846";"9.78039916784e+12";"eng";0;"https://images.gr-assets.com/books/1443368070m/23846013.jpg";"https://images.gr-assets.com/books/1443368070s/23846013.jpg";7;0
5361;"Angel Falls";276342;276342;1521035;49;"2000.0";2489;"345484274";"9.78034548428e+12";"";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";3;0
5362;"Waiting For You";5168517;5168517;5235557;22;"2009.0";3908;"670011304";"9.78067001131e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";14;0
5363;"The Short and Tragic Life of Robert Peace: A Brilliant Young Man Who Left Newark for the Ivy League";18775365;18775365;26680498;13;"2014.0";4589;"147673190X";"9.7814767319e+12";"eng";0;"https://images.gr-assets.com/books/1420938377m/18775365.jpg";"https://images.gr-assets.com/books/1420938377s/18775365.jpg";17;0
5364;"Mao's Last Dancer";298137;298137;289250;60;"2003.0";4590;"425201333";"9.78042520134e+12";"";0;"https://images.gr-assets.com/books/1309282858m/298137.jpg";"https://images.gr-assets.com/books/1309282858s/298137.jpg";3;0
5365;"The Neighbor (Detective D.D. Warren, #3)";5422154;5422154;5489697;53;"2009.0";3677;"553807234";"9.78055380723e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";9;0
5366;"Y: The Last Man, Vol. 10: Whys and Wherefores (Y: The Last Man, #10)";2202230;2202230;2207992;14;"2008.0";2893;"140121813X";"9.78140121813e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";4;0
5367;"Eon (The Way, #1)";840278;840278;4273;55;"1984.0";4329;"812520475";"9.78081252048e+12";"en-US";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";1;0
5368;"The Summer Before the War";25776122;25776122;45625060;4;"2016.0";2830;"812993101";"9.7808129931e+12";"eng";0;"https://images.gr-assets.com/books/1443294379m/25776122.jpg";"https://images.gr-assets.com/books/1443294379s/25776122.jpg";14;0
5369;"Memories, Dreams, Reflections";612188;612188;848877;71;"1961.0";4591;"679723951";"9.78067972395e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";10;0
5370;"Bullet (Anita Blake, Vampire Hunter #19)";7121598;7121598;7382823;25;"2010.0";2914;"425234339";"9.78042523433e+12";"en-US";0;"https://images.gr-assets.com/books/1292915430m/7121598.jpg";"https://images.gr-assets.com/books/1292915430s/7121598.jpg";6;0
5371;"The Scottish Prisoner (Lord John Grey, #3)";8533018;8533018;13400250;29;"2011.0";2405;"1409135195";"9.7814091352e+12";"eng";0;"https://images.gr-assets.com/books/1372562277m/8533018.jpg";"https://images.gr-assets.com/books/1372562277s/8533018.jpg";9;0
5372;"Reunion (The Mediator, #3)";199785;199785;2013729;50;"2001.0";2622;"60725133";"9.78006072514e+12";"eng";0;"https://images.gr-assets.com/books/1327954705m/199785.jpg";"https://images.gr-assets.com/books/1327954705s/199785.jpg";2;0
5373;"The Martian";18007564;18007564;21825181;148;"2012.0";2408;"804139024";"9.78080413902e+12";"eng";423344;"https://images.gr-assets.com/books/1413706054m/18007564.jpg";"https://images.gr-assets.com/books/1413706054s/18007564.jpg";3;4231020
5374;"Laughable Loves";26101;26101;3838;113;"1970.0";2525;"571206921";"9.78057120693e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";6;0
5375;"The Secret Diaries of Miss Miranda Cheever (Bevelstoke, #1)";110387;110387;1790570;38;"2007.0";3391;"61230839";"9.78006123084e+12";"eng";0;"https://images.gr-assets.com/books/1274212433m/110387.jpg";"https://images.gr-assets.com/books/1274212433s/110387.jpg";13;0
5376;"The Constitution of the United States of America";89959;89959;86823;64;"1787.0";4593;"1557091528";"9.78155709153e+12";"";0;"https://images.gr-assets.com/books/1328756752m/89959.jpg";"https://images.gr-assets.com/books/1328756752s/89959.jpg";12;0
5377;"Gustav Klimt: 1862-1918";103902;103902;100186;32;"1992.0";4594;"382285980X";"9.7838228598e+12";"";0;"https://images.gr-assets.com/books/1393794080m/103902.jpg";"https://images.gr-assets.com/books/1393794080s/103902.jpg";2;0
5378;"Under the Volcano";31072;31072;1321805;118;"1947.0";4595;"60955228";"9.78006095523e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";12;0
5379;"Sleep Tight";20894857;20808520;40153468;2;"2014.0";4596;"";"";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";12;0
5380;"Dinosaurs Before Dark (Magic Tree House, #1)";824734;824734;933480;56;"2002.0";4597;"679824111";"9.78067982411e+12";"eng";0;"https://images.gr-assets.com/books/1320508235m/824734.jpg";"https://images.gr-assets.com/books/1320508235s/824734.jpg";5;0
5381;"Have Space Suit�Will Travel";20417;20417;1984753;58;"1958.0";2548;"1416505490";"9.7814165055e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";16;0
5382;"The Sea Wolf";43049;43049;2062963;594;"1904.0";2549;"1598184318";"9.78159818431e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";5;0
5383;"Darkest Hour (The Mediator, #4)";23224;23224;2013708;40;"2001.0";2622;"60725141";"9.78006072514e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";17;0
5384;"Hark! A Vagrant";10767466;10767466;15678952;6;"2011.0";4598;"1770460608";"9.78177046061e+12";"eng";0;"https://images.gr-assets.com/books/1327877328m/10767466.jpg";"https://images.gr-assets.com/books/1327877328s/10767466.jpg";6;0
5385;"The Dive From Clausen's Pier";16059;16059;1617177;38;"2002.0";4599;"375727132";"9.78037572714e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";14;0
5386;"Death in Venice";53061;53061;17413130;283;"1912.0";4245;"60576170";"9.78006057617e+12";"eng";0;"https://images.gr-assets.com/books/1410132000m/53061.jpg";"https://images.gr-assets.com/books/1410132000s/53061.jpg";17;0
5387;"The Tibetan Book of Living and Dying";206731;206731;2899219;73;"1992.0";4600;"62508342";"9.78006250835e+12";"";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";2;0
5388;"Enchantment";7973;7973;506063;39;"1999.0";2356;"345482409";"9.7803454824e+12";"";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";16;0
5389;"The Fall of the House of Usher";175516;175516;15570703;256;"1839.0";2566;"1594561796";"9.7815945618e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";15;0
5390;"The Soldiers of Halla (Pendragon, #10)";4415692;4415692;4463856;26;"2009.0";3720;"141691420X";"9.7814169142e+12";"en-US";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";11;0
5391;"The Boyfriend List: 15 Guys, 11 Shrink Appointments, 4 Ceramic Frogs and Me, Ruby Oliver (Ruby Oliver, #1)";301022;301022;292089;35;"2005.0";2536;"385732074";"9.78038573208e+12";"en-US";0;"https://images.gr-assets.com/books/1342343845m/301022.jpg";"https://images.gr-assets.com/books/1342343845s/301022.jpg";4;0
5392;"Regeneration (Regeneration, #1)";5872;5872;9250;49;"1991.0";4601;"140236236";"9.78014023623e+12";"en-GB";0;"https://images.gr-assets.com/books/1365925619m/5872.jpg";"https://images.gr-assets.com/books/1365925619s/5872.jpg";11;0
5393;"The Initiate (Divergent, #0.2)";18668485;18668485;25389331;7;"2014.0";2314;"";"";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";4;0
5394;"Lucky Man";133729;133729;2166070;45;"2002.0";4602;"91879205";"9.7800918792e+12";"eng";0;"https://images.gr-assets.com/books/1398617130m/133729.jpg";"https://images.gr-assets.com/books/1398617130s/133729.jpg";9;0
