"id";"title";"original_publication_year";"author_id";"likes";"image_url";"small_image_url";"genre_id";"dislikes"
558;"Dead to the World (Sookie Stackhouse, #4)";"2004.0";2442;199572;"https://images.gr-assets.com/books/1468561630m/140077.jpg";"https://images.gr-assets.com/books/1468561630s/140077.jpg";5;95906
559;"Tess of the D'Urbervilles";"1891.0";2656;171599;"https://images.gr-assets.com/books/1497218117m/32261.jpg";"https://images.gr-assets.com/books/1497218117s/32261.jpg";17;119891
560;"Madame Bovary";"1856.0";2657;158877;"https://images.gr-assets.com/books/1335676143m/2175.jpg";"https://images.gr-assets.com/books/1335676143s/2175.jpg";13;8208
561;"The Phantom Tollbooth";"1961.0";2658;178432;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";11;28960
562;"The Way of Kings (The Stormlight Archive, #1)";"2010.0";2559;144822;"https://images.gr-assets.com/books/1388184640m/7235533.jpg";"https://images.gr-assets.com/books/1388184640s/7235533.jpg";16;95080
563;"Club Dead (Sookie Stackhouse, #3)";"2003.0";2442;181323;"https://images.gr-assets.com/books/1329501590m/140082.jpg";"https://images.gr-assets.com/books/1329501590s/140082.jpg";5;144284
564;"It's Kind of a Funny Story";"2006.0";2659;161001;"https://images.gr-assets.com/books/1420629730m/248704.jpg";"https://images.gr-assets.com/books/1420629730s/248704.jpg";5;1458
565;"The Well of Ascension (Mistborn, #2)";"2007.0";2559;150736;"https://images.gr-assets.com/books/1480717596m/68429.jpg";"https://images.gr-assets.com/books/1480717596s/68429.jpg";17;99200
566;"After You (Me Before You, #2)";"2015.0";2387;99342;"https://images.gr-assets.com/books/1429029729m/25041504.jpg";"https://images.gr-assets.com/books/1429029729s/25041504.jpg";14;26163
567;"The Language of Flowers";"2011.0";2660;140076;"https://images.gr-assets.com/books/1333577674m/10032672.jpg";"https://images.gr-assets.com/books/1333577674s/10032672.jpg";7;47972
568;"Batman: The Dark Knight Returns (The Dark Knight Saga, #1)";"1986.0";2642;135979;"https://images.gr-assets.com/books/1327892039m/59960.jpg";"https://images.gr-assets.com/books/1327892039s/59960.jpg";1;125411
569;"The Angel Experiment (Maximum Ride, #1)";"2005.0";2472;172302;"https://images.gr-assets.com/books/1339277875m/13152.jpg";"https://images.gr-assets.com/books/1339277875s/13152.jpg";16;100624
570;"High Fidelity";"1995.0";2661;134849;"https://images.gr-assets.com/books/1327928082m/285092.jpg";"https://images.gr-assets.com/books/1327928082s/285092.jpg";10;20651
571;"The Guardian";"2003.0";2335;136427;"https://images.gr-assets.com/books/1388195339m/15925.jpg";"https://images.gr-assets.com/books/1388195339s/15925.jpg";6;1872
572;"Oryx and Crake (MaddAddam, #1)";"2003.0";2393;151500;"https://images.gr-assets.com/books/1494109986m/46756.jpg";"https://images.gr-assets.com/books/1494109986s/46756.jpg";4;92291
573;"Men Are from Mars, Women Are from Venus";"1998.0";2662;113915;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";12;541
574;"Kitchen Confidential: Adventures in the Culinary Underbelly";"2000.0";2663;134177;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";11;26327
575;"Timeline";"1999.0";2367;148563;"https://images.gr-assets.com/books/1405420745m/7669.jpg";"https://images.gr-assets.com/books/1405420745s/7669.jpg";10;143629
576;"Candide";"1759.0";2664;151471;"https://images.gr-assets.com/books/1345060082m/19380.jpg";"https://images.gr-assets.com/books/1345060082s/19380.jpg";14;37160
577;"Tuck Everlasting";"1975.0";2665;174280;"https://images.gr-assets.com/books/1445184695m/84981.jpg";"https://images.gr-assets.com/books/1445184695s/84981.jpg";6;56861
578;"Christine";"1983.0";2358;151160;"https://images.gr-assets.com/books/1327270815m/10629.jpg";"https://images.gr-assets.com/books/1327270815s/10629.jpg";9;135337
579;"Are You My Mother?";"1960.0";2666;174204;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";15;86726
580;"The Story of Art";"1950.0";2667;164708;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";14;132300
581;"Scarlet (The Lunar Chronicles, #2)";"2013.0";2478;193766;"https://images.gr-assets.com/books/1470056982m/13206760.jpg";"https://images.gr-assets.com/books/1470056982s/13206760.jpg";5;101276
582;"Rich Dad, Poor Dad";"1997.0";2668;153764;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";14;31314
583;"Silence (Hush, Hush, #3)";"2011.0";2446;190722;"https://images.gr-assets.com/books/1362408152m/10637766.jpg";"https://images.gr-assets.com/books/1362408152s/10637766.jpg";7;85867
584;"The Magicians (The Magicians #1)";"2009.0";2669;147908;"https://images.gr-assets.com/books/1313772941m/6101718.jpg";"https://images.gr-assets.com/books/1313772941s/6101718.jpg";9;94684
585;"Death Note, Vol. 1: Boredom (Death Note, #1)";"2004.0";2670;139501;"https://images.gr-assets.com/books/1419952134m/13615.jpg";"https://images.gr-assets.com/books/1419952134s/13615.jpg";16;118590
586;"A Great and Terrible Beauty (Gemma Doyle, #1)";"2003.0";2671;173613;"https://images.gr-assets.com/books/1284558475m/3682.jpg";"https://images.gr-assets.com/books/1284558475s/3682.jpg";16;57302
587;"Everything Is Illuminated";"2002.0";2476;131492;"https://images.gr-assets.com/books/1479774440m/256566.jpg";"https://images.gr-assets.com/books/1479774440s/256566.jpg";13;13144
588;"The Bourne Supremacy (Jason Bourne, #2)";"1986.0";2462;142168;"https://images.gr-assets.com/books/1335860600m/15769.jpg";"https://images.gr-assets.com/books/1335860600s/15769.jpg";14;72456
589;"Easy (Contours of the Heart, #1)";"2012.0";2672;133937;"https://images.gr-assets.com/books/1349370267m/16056408.jpg";"https://images.gr-assets.com/books/1349370267s/16056408.jpg";12;33266
590;"David Copperfield";"1849.0";2366;150512;"https://images.gr-assets.com/books/1461452762m/58696.jpg";"https://images.gr-assets.com/books/1461452762s/58696.jpg";13;107298
591;"The Absolutely True Diary of a Part-Time Indian";"2007.0";2673;160607;"https://images.gr-assets.com/books/1327908992m/693208.jpg";"https://images.gr-assets.com/books/1327908992s/693208.jpg";17;131592
592;"The Master and Margarita";"1967.0";2674;131389;"https://images.gr-assets.com/books/1327867963m/117833.jpg";"https://images.gr-assets.com/books/1327867963s/117833.jpg";16;125875
593;"A Wizard of Earthsea (Earthsea Cycle, #1)";"1968.0";2675;155042;"https://images.gr-assets.com/books/1353424536m/13642.jpg";"https://images.gr-assets.com/books/1353424536s/13642.jpg";10;51494
594;"Because of Winn-Dixie";"2000.0";2676;154476;"https://images.gr-assets.com/books/1456871914m/357664.jpg";"https://images.gr-assets.com/books/1456871914s/357664.jpg";12;121505
595;"A Separate Peace";"1959.0";2677;155901;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";1;145990
596;"The Rainmaker";"1995.0";2368;137412;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";13;44306
597;"Don Quixote";"1605.0";2678;134931;"https://images.gr-assets.com/books/1364958765m/3836.jpg";"https://images.gr-assets.com/books/1364958765s/3836.jpg";2;108336
598;"Assassin's Apprentice (Farseer Trilogy, #1)";"1995.0";2679;132777;"https://images.gr-assets.com/books/1320339497m/45107.jpg";"https://images.gr-assets.com/books/1320339497s/45107.jpg";14;6264
599;"The Restaurant at the End of the Universe (Hitchhiker's Guide, #2)";"1980.0";2343;153838;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";11;127255
600;"Torment (Fallen, #2)";"2010.0";2464;174393;"https://images.gr-assets.com/books/1362339749m/7740152.jpg";"https://images.gr-assets.com/books/1362339749s/7740152.jpg";6;173431
601;"The Tale of Peter Rabbit";"1901.0";2680;162373;"https://images.gr-assets.com/books/1485118382m/19321.jpg";"https://images.gr-assets.com/books/1485118382s/19321.jpg";5;79695
602;"The Silver Chair (Chronicles of Narnia, #4)";"1953.0";2328;170453;"https://images.gr-assets.com/books/1336139237m/65641.jpg";"https://images.gr-assets.com/books/1336139237s/65641.jpg";6;80219
603;"The Hero of Ages (Mistborn, #3)";"2008.0";2559;143622;"https://images.gr-assets.com/books/1480717763m/2767793.jpg";"https://images.gr-assets.com/books/1480717763s/2767793.jpg";11;126484
604;"Girl, Interrupted";"1993.0";2681;145161;"https://images.gr-assets.com/books/1475482930m/68783.jpg";"https://images.gr-assets.com/books/1475482930s/68783.jpg";11;143926
605;"Are You There, Vodka? It's Me, Chelsea";"2007.0";2682;127096;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";8;40091
606;"Jonathan Livingston Seagull";"1970.0";2683;133728;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";14;80600
607;"City of Heavenly Fire (The Mortal Instruments, #6)";"2014.0";2341;177796;"https://images.gr-assets.com/books/1460477794m/8755785.jpg";"https://images.gr-assets.com/books/1460477794s/8755785.jpg";14;11959
608;"Love You Forever";"1986.0";2684;159703;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";3;84350
609;"Cell";"2006.0";2358;144591;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";9;63483
610;"The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics";"2013.0";2685;113565;"https://images.gr-assets.com/books/1354683116m/16158542.jpg";"https://images.gr-assets.com/books/1354683116s/16158542.jpg";12;69361
611;"The Silmarillion (Middle-Earth Universe)";"1977.0";2309;134106;"https://images.gr-assets.com/books/1336502583m/7332.jpg";"https://images.gr-assets.com/books/1336502583s/7332.jpg";13;98787
612;"The Drawing of the Three (The Dark Tower, #2)";"1987.0";2358;139052;"https://images.gr-assets.com/books/1370918050m/5094.jpg";"https://images.gr-assets.com/books/1370918050s/5094.jpg";10;118317
613;"The Forgotten Garden";"2008.0";2686;138377;"https://images.gr-assets.com/books/1455283767m/3407877.jpg";"https://images.gr-assets.com/books/1455283767s/3407877.jpg";7;6162
614;"The Trial";"1925.0";2455;131856;"https://images.gr-assets.com/books/1320399438m/17690.jpg";"https://images.gr-assets.com/books/1320399438s/17690.jpg";12;88344
615;"This Lullaby";"2002.0";2586;151829;"https://images.gr-assets.com/books/1397779294m/22205.jpg";"https://images.gr-assets.com/books/1397779294s/22205.jpg";11;32858
616;"Plain Truth";"2000.0";2352;128406;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";13;9253
617;"Orange Is the New Black";"2010.0";2687;127186;"https://images.gr-assets.com/books/1320520714m/6314763.jpg";"https://images.gr-assets.com/books/1320520714s/6314763.jpg";10;90436
618;"The Hound of the Baskervilles";"1902.0";2589;154517;"https://images.gr-assets.com/books/1355929358m/8921.jpg";"https://images.gr-assets.com/books/1355929358s/8921.jpg";9;52396
619;"Thinking, Fast and Slow";"2011.0";2688;136950;"https://images.gr-assets.com/books/1317793965m/11468377.jpg";"https://images.gr-assets.com/books/1317793965s/11468377.jpg";5;77010
620;"The Mists of Avalon (Avalon, #1)";"1982.0";2689;157736;"https://images.gr-assets.com/books/1388857089m/402045.jpg";"https://images.gr-assets.com/books/1388857089s/402045.jpg";9;125293
621;"Are You There God? It's Me, Margaret";"1970.0";2690;151789;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";13;43204
622;"Nights in Rodanthe";"2002.0";2335;129807;"https://images.gr-assets.com/books/1328145638m/15926.jpg";"https://images.gr-assets.com/books/1328145638s/15926.jpg";12;5219
623;"Mr. Mercedes (Bill Hodges Trilogy, #1)";"2014.0";2358;125847;"https://images.gr-assets.com/books/1468705326m/18775247.jpg";"https://images.gr-assets.com/books/1468705326s/18775247.jpg";13;43684
624;"All Together Dead (Sookie Stackhouse, #7)";"2007.0";2442;162689;"https://images.gr-assets.com/books/1417964062m/140075.jpg";"https://images.gr-assets.com/books/1417964062s/140075.jpg";8;100053
625;"Midwives";"1997.0";2691;133155;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";17;4475
626;"The Polar Express";"1985.0";2692;168001;"https://images.gr-assets.com/books/1356707942m/420282.jpg";"https://images.gr-assets.com/books/1356707942s/420282.jpg";1;54273
627;"The True Story of the 3 Little Pigs";"1989.0";2693;141945;"https://images.gr-assets.com/books/1327884731m/125507.jpg";"https://images.gr-assets.com/books/1327884731s/125507.jpg";3;73022
628;"Patriot Games (Jack Ryan Universe, #2)";"1987.0";2503;141674;"https://images.gr-assets.com/books/1328007145m/32682.jpg";"https://images.gr-assets.com/books/1328007145s/32682.jpg";6;85437
629;"Veronika Decides to Die";"1998.0";2326;111856;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";4;52788
630;"Lean In: Women, Work, and the Will to Lead";"2013.0";2694;135635;"https://images.gr-assets.com/books/1364250803m/16071764.jpg";"https://images.gr-assets.com/books/1364250803s/16071764.jpg";6;74665
631;"Dead as a Doornail (Sookie Stackhouse, #5)";"2005.0";2442;169560;"https://images.gr-assets.com/books/1468562419m/170210.jpg";"https://images.gr-assets.com/books/1468562419s/170210.jpg";3;57082
632;"Shatter Me (Shatter Me, #1)";"2011.0";2695;176433;"https://images.gr-assets.com/books/1310649047m/10429045.jpg";"https://images.gr-assets.com/books/1310649047s/10429045.jpg";3;5607
633;"Starship Troopers";"1959.0";2548;136886;"https://images.gr-assets.com/books/1406457252m/17214.jpg";"https://images.gr-assets.com/books/1406457252s/17214.jpg";16;20390
634;"I've Got Your Number";"2011.0";2384;144533;"https://images.gr-assets.com/books/1327956732m/12033455.jpg";"https://images.gr-assets.com/books/1327956732s/12033455.jpg";10;93866
635;"Sophie's World";"1991.0";2696;109692;"https://images.gr-assets.com/books/1343459906m/10959.jpg";"https://images.gr-assets.com/books/1343459906s/10959.jpg";14;87793
636;"The Twilight Saga Breaking Dawn Part 1: The Official Illustrated Movie Companion (The Twilight Saga: The Official Illustrated Movie Companion, #4)";"2011.0";2460;188136;"https://images.gr-assets.com/books/1327904795m/11260526.jpg";"https://images.gr-assets.com/books/1327904795s/11260526.jpg";2;10055
637;"The Martian Chronicles";"1950.0";2339;143236;"https://images.gr-assets.com/books/1374049948m/76778.jpg";"https://images.gr-assets.com/books/1374049948s/76778.jpg";11;124064
638;"A Visit from the Goon Squad";"2010.0";2697;120126;"https://images.gr-assets.com/books/1356844046m/7331435.jpg";"https://images.gr-assets.com/books/1356844046s/7331435.jpg";14;20474
639;"Heidi";"1880.0";2698;144497;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";14;36663
640;"Prey";"2002.0";2367;131352;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";10;99476
641;"The Last Battle (Chronicles of Narnia, #7)";"1956.0";2328;158701;"https://images.gr-assets.com/books/1308814830m/84369.jpg";"https://images.gr-assets.com/books/1308814830s/84369.jpg";14;4036
642;"World Without End (The Kingsbridge Series, #2)";"2007.0";2409;128715;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";15;110076
643;"Chosen (House of Night, #3)";"2008.0";2474;180961;"https://images.gr-assets.com/books/1393192825m/1326258.jpg";"https://images.gr-assets.com/books/1393192825s/1326258.jpg";7;36133
644;"Slammed (Slammed, #1)";"2012.0";2647;153882;"https://images.gr-assets.com/books/1328530463m/13372690.jpg";"https://images.gr-assets.com/books/1328530463s/13372690.jpg";13;66598
645;"Beastly (Beastly, #1; Kendra Chronicles, #1)";"2007.0";2699;150003;"https://images.gr-assets.com/books/1334260193m/544891.jpg";"https://images.gr-assets.com/books/1334260193s/544891.jpg";16;84737
646;"The Canterbury Tales";"1390.0";2700;148480;"https://images.gr-assets.com/books/1261208589m/2696.jpg";"https://images.gr-assets.com/books/1261208589s/2696.jpg";5;78123
